YEAR,COUNTRY OF PRODUCTION,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT OF EXPORT,EXPORTER,EXPORTER GROUP,IMPORTER,IMPORTER GROUP,ECONOMIC BLOC,COUNTRY,TYPE,FOB_USD,LAND_USE_HA,COTTON_EQUIVALENT_TONNES,TRASE_GEOCODE
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,DEVCOT S.A.,DEVCOT S.A.,PAKISTAN,PAKISTAN,Cotton equivalents,99358,20.0005410972193,79.7522058,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,DEVCOT SA,DEVCOT SA,TAIWAN,TAIWAN,Cotton equivalents,74559,13.5525124906278,54.0406762,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,EVERSEASON ENTERPRISES LIMITED,EVERSEASON ENTERPRISES LIMITED,INDONESIA,INDONESIA,Cotton equivalents,950114,159.499032731884,636.0027772,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,ICT COTTON LIMITED,ICT COTTON LIMITED,BANGLADESH,BANGLADESH,Cotton equivalents,168995,33.6019185614646,133.9877312,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,KAHATEX PT,KAHATEX PT,INDONESIA,INDONESIA,Cotton equivalents,3737918,633.091913300622,2524.4555292,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,"KANGWAL TEXTILE CO., LTD","KANGWAL TEXTILE CO., LTD",THAILAND,THAILAND,Cotton equivalents,474500,79.1464903728375,315.596821,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,LIBERO COMMODITIES BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTD,LIBERO COMMODITIES BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTD,BANGLADESH,BANGLADESH,Cotton equivalents,404987,74.5005590350436,297.0711586,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,LIBERO COMMODITIES BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTD,LIBERO COMMODITIES BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTD,VIETNAM,VIETNAM,Cotton equivalents,518531,95.3202596625223,380.089765,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,LOUIS DREYFUS,LOUIS DREYFUS,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,146877,27.1023400925953,108.0706464,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,LOUIS DREYFUS,LOUIS DREYFUS,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,306906,56.6315510452414,225.8184462,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,LOUIS DREYFUS,LOUIS DREYFUS,VIETNAM,VIETNAM,Cotton equivalents,1213502,217.061166186788,865.531923,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,MATESA TEKSTIL SANAYIVE TICARET A.S.,MATESA TEKSTIL SANAYIVE TICARET A.S.,TURKEY,TURKEY,Cotton equivalents,655467,123.581934678638,492.7832622,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,NOBLE RESOURCE LTD,NOBLE RESOURCE LTD,THAILAND,THAILAND,Cotton equivalents,147698,27.2537678130366,108.6744648,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,NOBLE RESOURCE PTE LTD,NOBLE RESOURCE PTE LTD,VIETNAM,VIETNAM,Cotton equivalents,267581,46.0361749250749,183.5693584,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,"OMNICOTTON, INC","OMNICOTTON, INC",MALAYSIA,MALAYSIA,Cotton equivalents,144946,26.7460553673727,106.6499602,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,"OMNICOTTON, INC","OMNICOTTON, INC",SOUTH KOREA,SOUTH KOREA,Cotton equivalents,629507,116.159022999489,463.184384,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,PT. ASIAN COTTON INDUSTRY,PT. ASIAN COTTON INDUSTRY,INDONESIA,INDONESIA,Cotton equivalents,316614,53.077295436728,211.6458434,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,PT. GOKAK INDONESIA,PT. GOKAK INDONESIA,INDONESIA,INDONESIA,Cotton equivalents,214190,39.3027426538929,156.719781,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,P.T PRIMAYUDHA DANDIRIJAYA,P.T PRIMAYUDHA DANDIRIJAYA,INDONESIA,INDONESIA,Cotton equivalents,336426,54.3907429693498,216.8832186,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,RAMATEX TEXTILES INDUSTRIAL SDN BHD,RAMATEX TEXTILES INDUSTRIAL SDN BHD,MALAYSIA,MALAYSIA,Cotton equivalents,1576899,214.995144362682,857.293656,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,"TAH TONG TEXTILE CO., LTD","TAH TONG TEXTILE CO., LTD",TAIWAN,TAIWAN,Cotton equivalents,245437,40.4816772646334,161.4207856,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,VICUNHA URUGUAY S.A.,VICUNHA URUGUAY S.A.,ECUADOR,ECUADOR,Cotton equivalents,1206287,247.648223271595,987.4978868,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,VICUNHA URUGUAY S.A.,VICUNHA URUGUAY S.A.,TURKEY,TURKEY,Cotton equivalents,180388,34.0599605669129,135.8141748,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,FAZENDA PAIAGUAS EMPREENDIMENTOS AGRICOLAS LTDA,"ZHENGZHOU ZHAOGE COTTON YARN CO., LTD","ZHENGZHOU ZHAOGE COTTON YARN CO., LTD",CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,172758,25.5923587100391,102.049592,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,AGROGRAIN LTD SUCURSAL URUGUAY,AGROGRAIN,INDONESIA,INDONESIA,Cotton equivalents,256860,40.100870325652,159.9187338,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,AGROGRAIN LTD SUCURSAL URUGUAY,AGROGRAIN,PAKISTAN,PAKISTAN,Cotton equivalents,362382,57.6840118763265,230.0387514,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,AGROGRAIN LTD SUCURSAL URUGUAY,AGROGRAIN,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,84779,13.2356791976816,52.7827212,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,AGROGRAIN LTD SUCURSAL URUGUAY,AGROGRAIN,THAILAND,THAILAND,Cotton equivalents,41138,6.48468279217881,25.860343,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,AGROGRAIN LTD SUCURSAL URUGUAY,AGROGRAIN,TURKEY,TURKEY,Cotton equivalents,708407,110.773040077599,441.7531132,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,BECOTTON,BECOTTON,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,193664,33.0332591432118,131.7202004,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,BECOTTON LTD.,BECOTTON LTD.,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,195519,33.5372127447513,133.7297166,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,BTG PACTUAL COMMODITIES (SINGAPORE) PTE LTD,ENGELHART,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,220603,38.0244671627211,151.6226544,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,BTG PACTUAL COMMODITIES (SINGAPORE) PTE LTD,ENGELHART,INDONESIA,INDONESIA,Cotton equivalents,39936,6.89882141265688,27.509067,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,BTG PACTUAL COMMODITIES (SINGAPORE) PTE LTD,ENGELHART,MALAYSIA,MALAYSIA,Cotton equivalents,2151873,371.049196454528,1479.5595646,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,BTG PACTUAL COMMODITIES (SINGAPORE) PTE LTD,ENGELHART,THAILAND,THAILAND,Cotton equivalents,110608,19.1070101510694,76.189249,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,BANGLADESH,BANGLADESH,Cotton equivalents,3371400,652.860164884417,2485.7661864,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,BANGLADESH,BANGLADESH,Cotton equivalents,6431112,993.24937317094,3960.9908916,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,535973,112.526406703146,428.4444846,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,447129,66.8076692844076,266.4230924,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,INDONESIA,INDONESIA,Cotton equivalents,2376663,453.246708169439,1725.737611,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,INDONESIA,INDONESIA,Cotton equivalents,2735254,424.902564674541,1694.4739498,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,JAPAN,JAPAN,Cotton equivalents,80047,13.8583238522887,52.7655916,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,PAKISTAN,PAKISTAN,Cotton equivalents,226849,41.9447255613656,159.7046138,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,PAKISTAN,PAKISTAN,Cotton equivalents,321510,52.897346830392,210.9499534,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,THAILAND,THAILAND,Cotton equivalents,703626,133.926587520214,509.9257094,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,THAILAND,THAILAND,Cotton equivalents,78715,13.4684351480364,53.7109314,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,TURKEY,TURKEY,Cotton equivalents,685086,143.832058296264,547.6408062,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,VIETNAM,VIETNAM,Cotton equivalents,484567,87.0451539307138,331.4245714,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,CARGILL AGRICOLA SA,CARGILL,VIETNAM,VIETNAM,Cotton equivalents,1719043,278.37450585646,1110.1329756,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"CHINATEX COTTON INTERNATIONAL TRADING CO., LTD","CHINATEX COTTON INTERNATIONAL TRADING CO., LTD",CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,652520,131.473090940144,524.2492668,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"CHONBANG CO., LTD","CHONBANG CO., LTD",SOUTH KOREA,SOUTH KOREA,Cotton equivalents,493746,66.9044720373051,266.7817434,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO BRAZIL OVERSEAS LTD,COFCO,VIETNAM,VIETNAM,Cotton equivalents,76577,13.6831476204992,52.0986078,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,1380161,241.107244591932,961.5144248,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,INDONESIA,INDONESIA,Cotton equivalents,303916,55.7040734367844,212.0933542,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,INDONESIA,INDONESIA,Cotton equivalents,519148,91.4806054059226,364.8165854,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,JAPAN,JAPAN,Cotton equivalents,39258,7.17857014058618,27.332418,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,JAPAN,JAPAN,Cotton equivalents,37870,6.65945110092269,26.5573036,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,PHILIPPINES,PHILIPPINES,Cotton equivalents,120379,21.7010452922115,82.6267668,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,594791,106.074410210945,403.878497,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,1530199,266.205423418594,1061.6037482,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,THAILAND,THAILAND,Cotton equivalents,195623,35.0670198959234,133.5177378,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,TURKEY,TURKEY,Cotton equivalents,79076,14.3059652022226,54.4699868,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,VIETNAM,VIETNAM,Cotton equivalents,1802305,327.717894868527,1247.7864412,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,COFCO RESOURCES PTE LTD,COFCO RESOURCES PTE LTD,VIETNAM,VIETNAM,Cotton equivalents,305808,53.5330631976816,213.4851342,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,DEVCOT S.A.,DEVCOT S.A.,INDONESIA,INDONESIA,Cotton equivalents,112363,19.5489428245558,77.9514566,BR-5103502
2015,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,DEVCOT S.A.,DEVCOT S.A.,MALAYSIA,MALAYSIA,Cotton equivalents,699072,120.060971689512,478.7434138,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,DEVCOT S.A.,DEVCOT S.A.,MALAYSIA,MALAYSIA,Cotton equivalents,990041,160.591334288797,611.451778,BR-5103502
2016,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,DEVCOT S.A.,DEVCOT S.A.,VIETNAM,VIETNAM,Cotton equivalents,37871,6.14297774623527,23.3893982,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ECOM AGROINDL ASIA PTE LTD,ECOM AGROINDL ASIA PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,41917,6.71072720993971,26.7617882,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ECOM AGROINDL ASIA PTE LTD,ECOM AGROINDL ASIA PTE LTD,EUROPEAN UNION,ITALY,Cotton equivalents,662308,112.893347454648,450.208712,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ECOM AGROINDL ASIA PTE LTD,ECOM AGROINDL ASIA PTE LTD,VIETNAM,VIETNAM,Cotton equivalents,39391,6.70884798081343,26.754294,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ECOM AGROINDUSTRIAL CORP. LTD,ECOM AGROINDUSTRIAL CORP. LTD,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,332651,52.6492885857233,209.960719,BR-5103502
2017,BRAZIL,AMAZONIA,MATO GROSSO,DIAMANTINO,DIAMANTINO,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ENGELHART CTP (SINGAPORE) PTE LTD,ENGELHART CTP (SINGAPORE) PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,659640,101.084540086419,403.1162298,BR-5103502
