YEAR,COUNTRY OF PRODUCTION,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT,EXPORTER,EXPORTER GROUP,IMPORTER,IMPORTER GROUP,COUNTRY,ECONOMIC BLOC,TYPE,FOB_USD,LAND_USE_HA,COCOA_EQUIVALENT_TONNES,TRASE_GEOCODE,PRODUCT_DESCR,ZERO_DEFORESTATION_BRAZIL_COCOA
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITABUNA,ITABUNA,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,2582.00634823756,2.05717321488828,0.45254930541032,BR-2914802,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,CHUI,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,Cocoa equivalents,216078.082921734,177.582168410811,32.6177830408377,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,711644.933246227,561.775711638952,103.185350442742,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COSTA RICA,COSTA RICA,Cocoa equivalents,45534.8620209266,31.4426704275533,5.77529946507885,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,141436.741854635,104.808901425178,19.2509982169295,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,231443.130028885,177.582168410811,32.6177830408377,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,75377.0543679587,61.6604751426427,11.325619111402,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,64994.6071277669,49.328380114114,9.06049528912157,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SANTANA DO LIVRAMENTO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,Cocoa equivalents,13735.9356047775,9.86567602282278,1.81209905782431,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SANTOS,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,465892.247322837,379.303414257718,69.6693625470678,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SANTOS,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,90313.0381102503,71.5261511654654,13.1377181692263,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,SAO BORJA,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,686145.431034389,525.347248215314,96.4942748291447,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,4412223.94254874,3303.5765729216,606.791463797618,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,833933.182952048,645.622832779096,118.586149016286,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ILHEUS,URUGUAIANA,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,4557194.98731419,3507.2478261135,644.201215056543,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ITABUNA,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,580775.89310068,290.757025697513,53.4054160204939,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ITABUNA,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,FRANCE,EUROPEAN UNION,Cocoa equivalents,657541.531752123,322.589906959224,59.2523882917032,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ITABUNA,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,2454717.62419716,1428.71986765157,262.423164928289,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ITABUNA,SANTOS,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,71485.1209505691,31.3315760449907,5.75489396772564,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAJUIPE,ITABUNA,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,3781913.00651527,1917.49245395343,352.199510824809,BR-2915502,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,CAMPINAS,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,137.699047764365,0.120672841226672,0.0241345682453344,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,727726.090955745,764.26132776892,152.852265553784,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,65.5709751258883,0.080448560817781,0.0160897121635562,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SANTOS,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,232187.347488571,250.01401488146,50.0028029762919,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SANTOS,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,1070.1183140545,1.2871769730845,0.2574353946169,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SANTOS,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,Cocoa equivalents,57180.5131487796,60.155411351496,12.0310822702992,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SAO BORJA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,38348.0045248235,38.615309192535,7.72306183850699,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SAO PAULO,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,316.052100106781,0.241345682453343,0.0482691364906687,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SAO PAULO,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,183.598730352487,0.160897121635563,0.0321794243271125,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,SAO PAULO,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,773.212938684475,0.8447098885867,0.16894197771734,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,145349.606858154,184.227204272719,36.8454408545438,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,ITAPE,ITABUNA,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,917.993651762436,0.80448560817781,0.160897121635562,BR-2916203,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,PRESIDENTE TANCREDO NEVES,PRESIDENTE TANCREDO NEVES,SALVADOR,VITASPICE BRASIL EIRELI,VITASPICE BRASIL EIRELI,UNKNOWN,UNKNOWN,SPAIN,EUROPEAN UNION,Cocoa equivalents,39000,153.606232294618,52,BR-2925758,"",
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,CHUI,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,Cocoa equivalents,51123.8414622638,71.9598111348889,13.6355382095156,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,FOZ DO IGUACU,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,PARAGUAY,PARAGUAY,Cocoa equivalents,27000.1873707352,28.5722779506177,5.41411075966061,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SALVADOR AIRPORT,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,GERMANY,EUROPEAN UNION,Cocoa equivalents,304.651024570524,0.317469755006863,0.0601567862184512,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,683725.810164885,696.316995981718,131.943884439136,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,232336.285446395,230.406849393781,43.6593891659031,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,47802.7530399071,51.006807304436,9.66519031909783,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,43935.7770520645,38.0963706008235,7.21881434621414,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,839225.96917829,909.322269871055,172.305879629785,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SANTOS,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,1804299.61556431,2042.38875721082,387.008658005369,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SAO BORJA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,485414.990866124,582.027884179249,110.287441400494,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SAO PAULO,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,34719.1029224609,38.4011415656302,7.27656486098386,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SAO PAULO,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,15899.3839432514,16.9317202670327,3.20836193165073,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,SAO PAULO,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,35213.9973979972,31.7279273153859,6.01206921467201,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,5120682.29097933,6472.5733650799,1226.47655742178,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,BAHIA,URUCUCA,ILHEUS,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,460231.595764233,546.047978611804,103.469672295736,BR-2932705,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,CHUI,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,Cocoa equivalents,3783.20429105521,1.10806461127451,0.85785647324478,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,CORUMBA,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,BOLIVIA,BOLIVIA,Cocoa equivalents,4976.02626326618,1.32542567074038,1.02613600315384,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,FOZ DO IGUACU,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,PARAGUAY,PARAGUAY,Cocoa equivalents,1122.04999605595,0.280465883181763,0.21713487730201,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,RIO DE JANEIRO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHINA (MAINLAND),CHINA (MAINLAND),Cocoa equivalents,308.33225973639,0.0753892293992578,0.0583658550187802,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,RIO DE JANEIRO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,1481.57888400355,0.37045504459593,0.286803905493623,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,RIO GRANDE,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,397.566736772885,0.100967717945435,0.0781685558287235,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,3531.38653938515,0.950218412219812,0.735652964299209,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,1214.66832103008,0.343864635143233,0.266217782046374,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,564.510786154525,0.134623623927246,0.104224741104965,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,Cocoa equivalents,385.430190948038,0.112186353272705,0.0868539509208039,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ECUADOR,ECUADOR,Cocoa equivalents,138.33849970301,0.0336559059818115,0.0260561852762412,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,JAMAICA,JAMAICA,Cocoa equivalents,283.201171496651,0.0665265074907141,0.0515043928960367,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,6122.96948712107,1.69878185443193,1.31518595181827,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,24423.0456675906,7.237271785792,5.60304912448413,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,PHILIPPINES,PHILIPPINES,Cocoa equivalents,91.3214192373615,0.022437270654541,0.0173707901841608,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,192.511215096187,0.044780304772333,0.0346686230495481,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,Cocoa equivalents,114.260793415404,0.0358996330472655,0.0277932642946572,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,15708.7990533003,4.693843365024,3.63394325034116,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SANTANA DO LIVRAMENTO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,Cocoa equivalents,889.58105857656,0.215397798283593,0.166759585767943,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SANTOS,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,9338.56514294747,2.54825692141286,1.9728440681906,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SANTOS,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,274.49661203198,0.067311811963623,0.0521123705524823,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SANTOS,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,PERU,PERU,Cocoa equivalents,90.6135012587773,0.0213154071218139,0.0165022506749527,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SAO BORJA,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,3133.81130759653,0.896131127579975,0.693778937481271,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SAO BORJA,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,2430.22578704126,0.67311811963623,0.521123705524823,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SAO FRANCISCO DO SUL,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,87.7336909218968,0.0223901523861664,0.017334311524774,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,SAO PAULO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,7.69082091933872,0.00190716800563599,0.00147651716565367,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,URUGUAIANA,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,5268.81264419286,1.37989214525427,1.06830359632589,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,AGUIA BRANCA,ILHEUS,URUGUAIANA,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,2514.08008744052,0.742673658665308,0.574973155095722,BR-3200136,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BAIXO GUANDU,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,3759.98515639098,1.72640689901041,0.545181126003286,BR-3200805,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BAIXO GUANDU,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COSTA RICA,COSTA RICA,Cocoa equivalents,240.584029055058,0.0966272518102838,0.0305138689927212,BR-3200805,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BAIXO GUANDU,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,747.282844431818,0.322090839367613,0.101712896642404,BR-3200805,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BAIXO GUANDU,ILHEUS,SANTOS,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,2461.54767999367,1.16564674767139,0.368098972948861,BR-3200805,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BAIXO GUANDU,ILHEUS,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,23312.0419406065,10.1523032568672,3.20599050216858,BR-3200805,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BAIXO GUANDU,ILHEUS,URUGUAIANA,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,4406.09669630948,1.9840795705045,0.62655144331721,BR-3200805,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BARRA DE SAO FRANCISCO,ILHEUS,CHUI,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,Cocoa equivalents,18.6583363000963,0.00995294759818658,0.00497647379909329,BR-3200904,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BARRA DE SAO FRANCISCO,ILHEUS,FOZ DO IGUACU,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,PARAGUAY,PARAGUAY,Cocoa equivalents,9.85408298202016,0.00395190566398584,0.00197595283199292,BR-3200904,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BARRA DE SAO FRANCISCO,ILHEUS,SALVADOR AIRPORT,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,GERMANY,EUROPEAN UNION,Cocoa equivalents,0.111186505317709,4.3910062933176e-05,2.1955031466588e-05,BR-3200904,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BARRA DE SAO FRANCISCO,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,249.534967213462,0.0963094047000994,0.0481547023500497,BR-3200904,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BARRA DE SAO FRANCISCO,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,84.7942647614581,0.0318681672743818,0.0159340836371909,BR-3200904,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BARRA DE SAO FRANCISCO,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,17.4462602335427,0.00705488344459696,0.00352744172229848,BR-3200904,"",None
2015,BRAZIL,MATA ATLANTICA,ESPIRITO SANTO,BARRA DE SAO FRANCISCO,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,16.0349551284907,0.00526920755198112,0.00263460377599056,BR-3200904,"",None
