YEAR,COUNTRY OF PRODUCTION,BIOME,DEPARTMENT,DISTRICT OF EXPORT,EXPORTER,EXPORTER GROUP,COUNTRY,ECONOMIC BLOC,TYPE,FOB_USD,TERRITORIAL_DEFORESTATION_RISK_HA,LAND_USE_HA,SOY_DEFORESTATION_5_YEAR_ANNUAL_RISK_HA,SOY_EQUIVALENT_TONNES,ZERO_DEFORESTATION_PARAGUAY_SOY,TRASE_GEOCODE
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,PILAR,SURAGRO,SURAGRO,MALAYSIA,MALAYSIA,Soy bean equivalents,8130.899,0.00072830199082779,5.62942553543006,0.00112588510708601,19.173492,,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,PILAR,SURAGRO,SURAGRO,THAILAND,THAILAND,Soy bean equivalents,9180.705,0.000821474240685128,6.34960239770145,0.00126992047954029,21.626372,,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,PILAR,THE GRAIN LEADER,THE GRAIN LEADER,VIETNAM,VIETNAM,Soy bean equivalents,236296.2,0.14739735711116,194.05635262001,0.038811270524002,533.4,,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,PILAR,TRANS AGRO SA,TRANSAGRO,NEPAL,NEPAL,Soy bean equivalents,997454.252,0.766390536016896,1210.97633840168,0.242195267680336,3617.599997,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,PILAR,TRANS AGRO SA,TRANSAGRO,OMAN,OMAN,Soy bean equivalents,885550.95,0.519783789611413,821.312164912093,0.164262432982419,2453.54,NONE,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,ADM PARAGUAY,ADM,CHILE,CHILE,Soy bean equivalents,845594.379,0.00581684541426528,652.165144932613,,2254.918335,COMPANY COMMITMENT,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,111345.834,0.131332480196309,172.906099450719,0.0345812198901438,475.264593,COMPANY COMMITMENT,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,10300.978,0.0100271713000421,15.8439680747618,0.00316879361495237,47.331345,COMPANY COMMITMENT,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,107807.62,0.0212717163561604,164.420178368164,0.0328840356736329,560.005449,COMPANY COMMITMENT,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,ADM PARAGUAY,ADM,JAPAN,JAPAN,Soy bean equivalents,63739.067,0.000853269520863358,95.6657090071081,,330.772601,COMPANY COMMITMENT,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,Soy bean equivalents,249253.122,0.0018094267133399,202.86683772897,,701.42993,COMPANY COMMITMENT,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,ADM PARAGUAY,ADM,PERU,PERU,Soy bean equivalents,842560.866,0.476237837163087,626.992094504209,0.125398418900842,1723.404458,COMPANY COMMITMENT,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,AGROFERTIL,AGROFERTIL,ARGENTINA,ARGENTINA,Soy bean equivalents,1020000,0.635551639196523,1004.23734470858,0.200847468941715,3000,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,DEKALPAR,DEKALPAR,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,1041936.919,0.71646476841513,943.263451016475,0.188652690203295,2592.735141,,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,DEKALPAR,DEKALPAR,UNITED STATES,UNITED STATES,Soy bean equivalents,4884757,3.87644868449354,3465.23100313983,0.693046200627965,9668,,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,DEKALPAR,DEKALPAR,VIETNAM,VIETNAM,Soy bean equivalents,3043432.31,2.40559141714398,2150.4037943078,0.43008075886156,5999.63,,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,HOLTKER BEATE VERONIKA,HOLTKER BEATE VERONIKA,ARGENTINA,ARGENTINA,Soy bean equivalents,624000,0.423701092797682,669.491563139051,0.13389831262781,2000,,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NEGOCIOS DEL AGRO PARAGUAY,NEGOCIOS DEL AGRO PARAGUAY,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,9558,3.62695381270071e-05,4.06641863495804,,14.06,,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,FRANCE,EUROPEAN UNION,Soy bean equivalents,78148.868,0.0582083733399466,76.6343769228861,0.0153268753845772,210.643847,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,GERMANY,EUROPEAN UNION,Soy bean equivalents,2690805.983,1.89421278162588,2493.83049121639,0.498766098243278,6854.757219,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,GREECE,EUROPEAN UNION,Soy bean equivalents,1048042.733,0.74025533355583,974.584977999427,0.194916995599885,2678.828187,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,ISRAEL,ISRAEL,Soy bean equivalents,1270688.873,0.902426580064556,1188.09193100124,0.237618386200248,3265.691782,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,2761721.917,2.02809141603822,2670.08873625544,0.534017747251088,7339.235808,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,SOUTH AFRICA,SOUTH AFRICA,Soy bean equivalents,2265172.664,1.38397435902549,2186.82267456595,0.43736453491319,6532.786356,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,4941092.654,2.8426979464179,4491.756863578,0.898351372715601,13418.412153,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,SPAIN,EUROPEAN UNION,Soy bean equivalents,2680590.912,1.66190607166433,2625.98353561508,0.525196707123016,7844.709867,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,TURKEY,TURKEY,Soy bean equivalents,2333791.863,1.87640732319963,2470.38867118214,0.494077734236428,6790.323014,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,TURKEY,TURKEY,Soy bean equivalents,2263505.091,1.40586000829488,2221.40426472171,0.444280852944342,6636.093379,NONE,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,NUTREX,NUTREX,JAPAN,JAPAN,Soy bean equivalents,4083.695,5.04038467849972e-05,5.65110978591321,,19.539209,,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,OLEAGINOSA RAATZ,OLEAGINOSA RAATZ,MYANMAR,MYANMAR,Soy bean equivalents,55490.891,0.0431946576100096,56.8680325940117,0.0113736065188023,156.312371,,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,OLEAGINOSA RAATZ,OLEAGINOSA RAATZ,MYANMAR,MYANMAR,Soy bean equivalents,551288.161,0.394563168434135,623.450628007233,0.124690125601447,1862.459999,,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,OLEAGINOSA RAATZ,OLEAGINOSA RAATZ,MYANMAR,MYANMAR,Soy bean equivalents,1274214.767,0.00995271209889242,1115.86460807926,,3858.200003,,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,PORTUGAL,EUROPEAN UNION,Soy bean equivalents,1074256.903,0.854418513365916,1124.88679284635,0.224977358569271,3091.960697,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,11653740.694,9.19676463005941,12108.02306766,2.421604613532,33281.154763,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,3740969.455,2.1890925907213,3458.9927789446,0.691798555788919,10333.193036,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,33863.798,0.00373925565448197,28.902655121012,0.00578053102420239,98.440742,NONE,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,26699658.57,0.185434726815002,20790.3179259785,,71884.35237,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,TURKEY,TURKEY,Soy bean equivalents,413612.821,0.337270927435336,444.034868098148,0.0888069736196296,1220.512472,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,TURKEY,TURKEY,Soy bean equivalents,238735.095,0.167202768763276,264.197673603723,0.0528395347207447,789.248702,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,TURKEY,TURKEY,Soy bean equivalents,19535.329,0.00205091965975159,15.8526265877682,0.00317052531755364,53.993113,NONE,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,SODRUGESTVO PARAGUAY SA,SODRUGESTVO,TURKEY,TURKEY,Soy bean equivalents,315074.04,0.00233555490864018,261.854561538797,,905.385172,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,VICENTIN,VICENTIN,ARGENTINA,ARGENTINA,Soy bean equivalents,4539781.494,0.458445970578135,3543.56775882796,0.708713551765591,12069.183196,COMPANY COMMITMENT,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,VICENTIN,VICENTIN,ARGENTINA,ARGENTINA,Soy bean equivalents,28766635.599,0.187489165030907,21020.654629365,,72680.761776,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,VICENTIN,VICENTIN,EGYPT,EGYPT,Soy bean equivalents,739787.543,0.575541322483388,514.487304381304,0.102897460876261,1435.420396,COMPANY COMMITMENT,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,VICENTIN,VICENTIN,LEBANON,LEBANON,Soy bean equivalents,853854.728,0.00557626746289423,625.192354124262,,2161.657539,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,VICENTIN,VICENTIN,PERU,PERU,Soy bean equivalents,391767.221,0.300847803942991,268.933558083716,0.0537867116167432,750.325054,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,VICENTIN,VICENTIN,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,223964.491,0.160085990814215,143.10390351788,0.028620780703576,399.260118,COMPANY COMMITMENT,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,VICENTIN,VICENTIN,SPAIN,EUROPEAN UNION,Soy bean equivalents,401349.947,0.0401189810176414,310.100506438883,0.0620201012877766,1056.184071,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN ANTONIO,VICENTIN,VICENTIN,VIETNAM,VIETNAM,Soy bean equivalents,106101.432,0.0838647512017319,74.9682917504731,0.0149936583500946,209.161653,COMPANY COMMITMENT,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,CHILE,CHILE,Soy bean equivalents,3757781.454,0.0234027904280933,2623.84215573878,,9072.164974,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,COSTA RICA,COSTA RICA,Soy bean equivalents,1509438.094,1.33549408462586,1193.82349238037,0.238764698476074,3330.769439,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,GERMANY,EUROPEAN UNION,Soy bean equivalents,47787628.356,38.3701728827942,50516.3453739463,10.1032690747892,138853.576596,COMPANY COMMITMENT,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,GERMANY,EUROPEAN UNION,Soy bean equivalents,37421378.765,23.3588604487558,36909.4162389898,7.38188324779795,110261.034705,COMPANY COMMITMENT,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,GERMANY,EUROPEAN UNION,Soy bean equivalents,32458846.327,3.71085007696612,28683.0936129696,5.73661872259392,97692.928428,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,GREECE,EUROPEAN UNION,Soy bean equivalents,1408955.081,1.2348733924055,1103.87674714571,0.220775349429141,3079.817877,NONE,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,GREECE,EUROPEAN UNION,Soy bean equivalents,1135372.803,0.00757490475964487,849.272846121959,,2936.435544,COMPANY COMMITMENT,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,ISRAEL,ISRAEL,Soy bean equivalents,3375414.44,2.35095164850513,3714.74683633537,0.742949367267073,11097.217772,COMPANY COMMITMENT,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,ITALY,EUROPEAN UNION,Soy bean equivalents,1071982.927,0.00808193467244521,906.119334728253,,3132.987277,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,MEXICO,MEXICO,Soy bean equivalents,3127109.568,2.62744209458221,2348.72032268123,0.469744064536246,6552.933429,NONE,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,22005361.69,16.5220804604378,14769.4010956217,2.95388021912434,41206.652504,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,SOUTH AFRICA,SOUTH AFRICA,Soy bean equivalents,5863799.09,4.17403025253042,6595.39964814452,1.3190799296289,19702.711763,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,11157059.041,9.20005766736009,8224.10604508637,1.64482120901728,22945.268922,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,10075222.348,1.18934401944512,9193.05957939985,1.83861191587998,31311.019782,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,TURKEY,TURKEY,Soy bean equivalents,2895184.197,2.45462931336008,2194.23969983043,0.438847939966087,6121.932246,NONE,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,ADM PARAGUAY,ADM,UNITED STATES,UNITED STATES,Soy bean equivalents,8565000.485,7.23783032518814,6470.03380662174,1.29400676132435,18051.404592,NONE,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,BUNGE PARAGUAY SA,BUNGE,COSTA RICA,COSTA RICA,Soy bean equivalents,6062271.34,4.63686771950027,4144.98400129599,0.828996800259198,11564.511944,NONE,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,BUNGE PARAGUAY SA,BUNGE,ITALY,EUROPEAN UNION,Soy bean equivalents,8031242.724,6.28094951845291,5614.65990445397,1.12293198089079,15664.910047,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,BUNGE PARAGUAY SA,BUNGE,PORTUGAL,EUROPEAN UNION,Soy bean equivalents,2315599.766,1.61710931987714,2555.20003307669,0.51104000661534,7633.255365,COMPANY COMMITMENT,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,BUNGE PARAGUAY SA,BUNGE,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,5200387.119,0.587199670342044,4538.77218550846,0.907754437101692,15458.790891,COMPANY COMMITMENT,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,BUNGE PARAGUAY SA,BUNGE,TURKEY,TURKEY,Soy bean equivalents,2332921.586,1.63112703517947,2577.34947354057,0.515469894708115,7699.42331,COMPANY COMMITMENT,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,BUNGE PARAGUAY SA,BUNGE,VENEZUELA,VENEZUELA,Soy bean equivalents,612926.886,0.0698421679015079,539.84650376647,0.107969300753294,1838.685414,COMPANY COMMITMENT,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,BUNGE PARAGUAY SA,BUNGE,VIETNAM,VIETNAM,Soy bean equivalents,7582569.841,5.15893856251213,8151.65667746767,1.63033133549353,24351.783133,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,GERMANY,EUROPEAN UNION,Soy bean equivalents,2139864.877,1.94667144068602,1740.16652307972,0.348033304615943,4855.067362,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,GREECE,EUROPEAN UNION,Soy bean equivalents,276040.429,0.0277104542175965,214.188537908018,0.0428377075816036,729.513552,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,MEXICO,MEXICO,Soy bean equivalents,2740224.073,0.287851128227493,2224.95134168782,0.444990268337563,7578.053299,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,PERU,PERU,Soy bean equivalents,4880938.194,3.54344396299621,4665.12985476302,0.933025970952605,12822.977609,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,PERU,PERU,Soy bean equivalents,3360534.185,2.07083104009236,3272.12729349817,0.654425458699635,9774.961997,NONE,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,12769524.02,10.7353549631389,9596.53741755651,1.9193074835113,26774.35463,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,4715073.417,4.21261933763916,5546.13433823152,1.1092268676463,15244.582391,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,TAIWAN,TAIWAN,Soy bean equivalents,6426996.131,4.22044915046408,5556.4426975419,1.11128853950838,15272.916835,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,TURKEY,TURKEY,Soy bean equivalents,414763.716,0.367894779613616,484.352775917957,0.0968705551835915,1331.333745,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,TURKEY,TURKEY,Soy bean equivalents,5006856.831,0.518558259772587,4008.2069607609,0.801641392152182,13651.716967,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,COFCO AGRI PARAGUAY S.A.,COFCO,ISRAEL,ISRAEL,Soy bean equivalents,3224050.249,1.82732142071749,2887.35690114868,0.577471380229737,8625.521396,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,COFCO AGRI PARAGUAY S.A.,COFCO,PORTUGAL,EUROPEAN UNION,Soy bean equivalents,4614188.736,2.22969002720749,3523.14092884224,0.704628185768447,10524.825473,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,COFCO AGRI PARAGUAY S.A.,COFCO,SPAIN,EUROPEAN UNION,Soy bean equivalents,6343436.311,3.9617976925656,6260.05024561725,1.25201004912345,18700.908541,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,COFCO AGRI PARAGUAY S.A.,COFCO,TUNISIA,TUNISIA,Soy bean equivalents,3458964.412,2.15835616331314,3410.42604361965,0.682085208723929,10188.107607,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,Soy bean equivalents,2661973.08,0.269358844147839,2082.01484348038,0.416402968696076,7091.22,COMPANY COMMITMENT,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,PORTUGAL,EUROPEAN UNION,Soy bean equivalents,2271464.75,0.262916235745348,2032.21656651214,0.406443313302429,6921.61,COMPANY COMMITMENT,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,COOPERATIVA COLONIAS UNIDAS,COOPERATIVA COLONIAS UNIDAS,COLOMBIA,COLOMBIA,Soy bean equivalents,1040218.42,0.8802922587745,786.909946501182,0.157381989300236,2195.48,,PY-07
2018,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,LOUIS DREYFUS,LOUIS DREYFUS,ARGENTINA,ARGENTINA,Soy bean equivalents,13940187.665,0.101589590219554,11389.8831945406,,39381.522684,,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,LOUIS DREYFUS,LOUIS DREYFUS,PERU,PERU,Soy bean equivalents,2455687.571,1.93332719912281,1728.23785244796,0.345647570489592,4821.786352,,PY-07
2014,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,LOUIS DREYFUS,LOUIS DREYFUS,TUNISIA,TUNISIA,Soy bean equivalents,1980937.661,1.66824343416024,1491.27444714047,0.298254889428094,4160.658075,,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,ARGENTINA,ARGENTINA,Soy bean equivalents,1824509,0.191139705685612,1477.41836981412,0.295483673962824,5032,NONE,PY-07
2017,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,EGYPT,EGYPT,Soy bean equivalents,3705690.7,0.460961205162396,3563.00931737724,0.712601863475447,12135.4,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,MEXICO,MEXICO,Soy bean equivalents,7424837.43,4.28434893256964,6769.71457628222,1.35394291525644,20223.45,NONE,PY-07
2015,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,NIGERIA,NIGERIA,Soy bean equivalents,1759582.8,1.4866850042333,1957.29879470501,0.391459758941003,5380,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,ISRAEL,ISRAEL,Soy bean equivalents,958143.653,0.69883593100755,1104.23307322312,0.220846614644624,3298.7214,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,NIDERA PARAGUAY GRANOS Y OLEAGINOSAS S.A.,COFCO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,Soy bean equivalents,1370461.849,0.879203248646052,1389.23209606647,0.277846419213294,4150.110838,NONE,PY-07
2016,PARAGUAY,MATA ATLANTICA,ITAPUA,SAN JUAN DEL PARANA,TROCIUK,TROCIUK,URUGUAY,URUGUAY,Soy bean equivalents,1764130,1.05925273199421,1673.72890784763,0.334745781569525,5000,,PY-07
